pair_idx,of_time_ms,tm_time_ms,of_mean_intensity,tm_mean_intensity,mse,mae,correlation,of_motion_coverage,tm_motion_coverage
19,20.127599993429612,3.2070999950519763,0.09724139422178268,0.06471770256757736,0.04065193608403206,0.12007693946361542,0.5150788539381052,0.2557291666666667,0.0763888888888889
20,22.16220000264002,3.0706000034115277,0.07354021072387695,0.04478482902050018,0.02119029127061367,0.08779510855674744,0.5227528355693435,0.09571180555555556,0.0763888888888889
21,23.03560000291327,3.470199997536838,0.1520014852285385,0.6820559501647949,0.3584508001804352,0.5462563633918762,0.07100103082560626,0.5706076388888889,0.9472222222222222
22,22.381700000551064,3.281799996329937,0.11725737899541855,0.08853064477443695,0.045343540608882904,0.11854468286037445,0.5801877340444298,0.2781423611111111,0.10694444444444444
23,24.973100000352133,3.138500003842637,0.126077339053154,0.1145833358168602,0.04854733496904373,0.13191179931163788,0.7375081319413692,0.33640625,0.12222222222222222
24,21.40079999662703,2.9174000010243617,0.12336508929729462,0.07022310793399811,0.027460016310214996,0.10525093972682953,0.7727188642220723,0.2823611111111111,0.0763888888888889
25,31.679100000474136,3.1018000008771196,0.11879340559244156,0.059818025678396225,0.027422046288847923,0.10074502229690552,0.6242773442758365,0.2924305555555556,0.10694444444444444
26,20.120900000620168,3.036699999938719,0.13428743183612823,0.0902850329875946,0.03829755261540413,0.12111879885196686,0.6127781285156181,0.3773958333333333,0.1375
27,22.587599996768404,3.664700001536403,0.12080933153629303,0.1183086633682251,0.045623231679201126,0.13461756706237793,0.6202960054446695,0.2964583333333333,0.16805555555555557
28,26.240899998811074,5.176400001801085,0.11901576071977615,0.058101460337638855,0.03840039297938347,0.11573825776576996,0.5570765902858358,0.27131944444444445,0.0763888888888889
29,23.93840000149794,3.520799997204449,0.11281231045722961,0.058973945677280426,0.04045237600803375,0.11876562982797623,0.4981070306516625,0.29703125,0.0763888888888889
30,22.41209999920102,3.1583000018144958,0.09869365394115448,0.08570681512355804,0.037585727870464325,0.10382284969091415,0.5689477170840117,0.20241319444444444,0.1375
31,24.638999995659105,3.1428000002051704,0.1139652281999588,0.026235656812787056,0.037640590220689774,0.11127571761608124,0.3060155463672706,0.27710069444444446,0.09166666666666666
32,21.86280000023544,2.931499999249354,0.10312028974294662,0.0817268043756485,0.03634198382496834,0.10037396103143692,0.6500266256004968,0.22163194444444445,0.10694444444444444
